gene,essential,comment
PA14_51040,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_51050,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_51080,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_51150,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_51240,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_51270,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_51330,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_51350,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_51360,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_51390,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_51410,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_51420,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_51430,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_51980,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_52040,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_52050,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_52150,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_52180,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_52210,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_52270,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_52460,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_52580,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_52610,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_52630,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_52660,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_52670,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_52690,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_52700,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_52720,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_52750,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_52770,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_52780,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_52790,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_52800,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_52810,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_52820,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_52840,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_52850,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_52870,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_52900,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_52910,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_52990,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_53000,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_53010,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_53050,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_53070,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_53220,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_53290,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_53470,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_53480,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_53800,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_53940,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_53950,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_53970,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_54040,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_54150,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_54170,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_54450,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_54520,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_54620,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_54640,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_54660,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_54670,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_54880,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_54910,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_54930,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_54940,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_55130,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_55740,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_55770,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_56060,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_56240,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_56250,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_56300,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_56340,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_56570,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_56680,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_56780,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_56900,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_57160,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_57190,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_57210,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_57260,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_57320,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_57330,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_57340,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_57370,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_57380,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_57390,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_57410,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_57500,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_57540,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_57560,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_57570,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_57670,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_57710,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_57720,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_57770,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_57780,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_57800,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_57810,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_57890,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_57900,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_58000,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_58030,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_58220,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_58410,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_58420,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_58440,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_58450,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_58470,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_58490,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_58550,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_58630,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_58700,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_58780,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_58870,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_60120,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_60210,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_60270,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_60330,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_60380,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_60420,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_60470,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_60700,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_60710,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_60730,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_60890,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_61040,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_61210,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_61250,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_61400,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_61460,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_61470,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_61480,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_61580,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_61660,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_61680,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_61710,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_61750,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_61770,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_62000,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_62010,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_62120,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_62130,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_62150,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_62160,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_62440,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_62480,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_62570,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_62580,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_62590,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_62600,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_62620,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_62630,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_62730,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_62830,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_62840,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_62850,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_62910,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_62930,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_62940,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_63080,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_63090,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_63570,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_63580,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_63605,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_63640,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_63800,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_63850,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_63990,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_64090,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_64100,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_64110,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_64200,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_64220,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_64280,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_64290,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_64300,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_64310,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_64350,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_64370,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_64390,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_64740,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_64770,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_64860,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_64870,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_64880,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_64890,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_64900,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_64960,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_64980,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_65040,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_65110,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_65230,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_65250,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_65370,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_65480,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_65500,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_65740,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_65760,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_65770,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_65840,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_65960,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_66060,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_66210,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_66220,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_66230,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_66240,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_66250,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_66260,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_66290,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_66310,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_66330,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_66350,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_66380,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_66440,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_66550,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_66560,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_66570,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_66600,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_66610,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_66680,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_66750,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_66820,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_66840,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_66900,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_66920,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_66940,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_66950,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_67030,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_67040,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_67050,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_67240,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_67250,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_67260,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_67270,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_67280,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_67300,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_67310,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_67320,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_67340,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_67350,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_67440,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_67490,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_67500,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_67600,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_67630,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_67770,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_67880,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_67890,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_67920,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_67930,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_67970,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_68060,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_68070,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_68080,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_68090,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_68170,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_68190,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_68200,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_68210,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_68260,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_68280,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_68290,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_68300,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_68330,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_68340,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_68350,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_68360,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_68370,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_68530,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_68580,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_68730,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_68740,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_68770,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_68780,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_68850,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_68870,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_68890,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_68900,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_68920,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_68955,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_68980,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_69130,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_69140,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_69150,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_69170,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_69240,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_69430,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_69440,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_69450,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_69500,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_69570,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_69610,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_69670,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_69690,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_69795,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_69850,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_69925,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_69990,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_70040,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_70100,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_70110,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_70140,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_70240,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_70260,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_70270,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_70280,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_70370,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_70440,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_70470,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_70720,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_70730,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_70810,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_70830,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_70850,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_70860,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_70920,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_70940,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_70950,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_70980,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_71000,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_71020,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_71030,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_71060,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_71220,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_71440,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_71460,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_71470,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_71490,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_71500,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_71510,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_71530,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_71560,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_71600,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_71620,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_71630,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_71650,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_71710,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_71720,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_71740,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_71800,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_71910,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_71920,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_71930,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_71940,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_71960,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_71970,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_71990,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_72000,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_72170,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_72280,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_72340,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_72510,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_72550,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_72580,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_72590,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_72620,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_72630,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_72640,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_72690,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_72780,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_72850,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_72870,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_72960,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_73170,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_73220,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_73230,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_73240,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_73250,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_73260,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_73280,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_73290,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_73300,yes,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_73310,no,"Manoil and Ausubel Overlap, 2005, LB met"
PA14_73320,no,"Manoil and Ausubel Overlap, 2005, LB met"